GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
PL-Coal-SUBCRITICAL,2025,1000000,35000,.
PL-Coal-SUBCRITICAL,2035,1000000,35000,.
PL-Coal-SUBCRITICAL,2045,1000000,35000,.
PL-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
PL-Coal-SUPERCRITICAL,2025,1200000,50000,.
PL-Coal-SUPERCRITICAL,2035,1200000,50000,.
PL-Coal-SUPERCRITICAL,2045,1200000,50000,.
PL-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
PL-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
PL-Coal-IGCC,2025,1571000,70000,.
PL-Coal-IGCC,2035,1500000,70000,.
PL-Coal-IGCC,2045,1500000,70000,.
PL-Coal-IGCC_EP,2022,1571000,70000,.
PL-Gas-CCGT,2025,700000,25000,.
PL-Gas-CCGT,2035,700000,25000,.
PL-Gas-CCGT,2045,700000,25000,.
PL-Gas-CCGT_EP,2022,700000,25000,.
PL-Gas-turbine,2025,400000,20000,.
PL-Gas-turbine,2035,400000,20000,.
PL-Gas-turbine,2045,400000,20000,.
PL-Gas-turbine_EP,2022,400000,20000,.
PL-Nuclear,2025,2800000,140000,.
PL-Nuclear,2035,2800000,140000,.
PL-Nuclear,2045,2800000,140000,.
PL-Nuclear_EP,2022,2800000,140000,.
PT-Coal-SUBCRITICAL,2025,1000000,35000,.
PT-Coal-SUBCRITICAL,2035,1000000,35000,.
PT-Coal-SUBCRITICAL,2045,1000000,35000,.
PT-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
PT-Coal-SUPERCRITICAL,2025,1200000,50000,.
PT-Coal-SUPERCRITICAL,2035,1200000,50000,.
PT-Coal-SUPERCRITICAL,2045,1200000,50000,.
PT-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
PT-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
PT-Coal-IGCC,2025,1571000,70000,.
PT-Coal-IGCC,2035,1500000,70000,.
PT-Coal-IGCC,2045,1500000,70000,.
PT-Coal-IGCC_EP,2022,1571000,70000,.
PT-Gas-CCGT,2025,700000,25000,.
PT-Gas-CCGT,2035,700000,25000,.
PT-Gas-CCGT,2045,700000,25000,.
PT-Gas-CCGT_EP,2022,700000,25000,.
PT-Gas-turbine,2025,400000,20000,.
PT-Gas-turbine,2035,400000,20000,.
PT-Gas-turbine,2045,400000,20000,.
PT-Gas-turbine_EP,2022,400000,20000,.
PT-Nuclear,2025,2800000,140000,.
PT-Nuclear,2035,2800000,140000,.
PT-Nuclear,2045,2800000,140000,.
PT-Nuclear_EP,2022,2800000,140000,.
RO-Coal-SUBCRITICAL,2025,1000000,35000,.
RO-Coal-SUBCRITICAL,2035,1000000,35000,.
RO-Coal-SUBCRITICAL,2045,1000000,35000,.
RO-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
RO-Coal-SUPERCRITICAL,2025,1200000,50000,.
RO-Coal-SUPERCRITICAL,2035,1200000,50000,.
RO-Coal-SUPERCRITICAL,2045,1200000,50000,.
RO-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
RO-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
RO-Coal-IGCC,2025,1571000,70000,.
RO-Coal-IGCC,2035,1500000,70000,.
RO-Coal-IGCC,2045,1500000,70000,.
RO-Coal-IGCC_EP,2022,1571000,70000,.
RO-Gas-CCGT,2025,700000,25000,.
RO-Gas-CCGT,2035,700000,25000,.
RO-Gas-CCGT,2045,700000,25000,.
RO-Gas-CCGT_EP,2022,700000,25000,.
RO-Gas-turbine,2025,400000,20000,.
RO-Gas-turbine,2035,400000,20000,.
RO-Gas-turbine,2045,400000,20000,.
RO-Gas-turbine_EP,2022,400000,20000,.
RO-Nuclear,2025,2800000,140000,.
RO-Nuclear,2035,2800000,140000,.
RO-Nuclear,2045,2800000,140000,.
RO-Nuclear_EP,2022,2800000,140000,.
SE-Coal-SUBCRITICAL,2025,1000000,35000,.
SE-Coal-SUBCRITICAL,2035,1000000,35000,.
SE-Coal-SUBCRITICAL,2045,1000000,35000,.
SE-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SE-Coal-SUPERCRITICAL,2025,1200000,50000,.
SE-Coal-SUPERCRITICAL,2035,1200000,50000,.
SE-Coal-SUPERCRITICAL,2045,1200000,50000,.
SE-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SE-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SE-Coal-IGCC,2025,1571000,70000,.
SE-Coal-IGCC,2035,1500000,70000,.
SE-Coal-IGCC,2045,1500000,70000,.
SE-Coal-IGCC_EP,2022,1571000,70000,.
SE-Gas-CCGT,2025,700000,25000,.
SE-Gas-CCGT,2035,700000,25000,.
SE-Gas-CCGT,2045,700000,25000,.
SE-Gas-CCGT_EP,2022,700000,25000,.
SE-Gas-turbine,2025,400000,20000,.
SE-Gas-turbine,2035,400000,20000,.
SE-Gas-turbine,2045,400000,20000,.
SE-Gas-turbine_EP,2022,400000,20000,.
SE-Nuclear,2025,2800000,140000,.
SE-Nuclear,2035,2800000,140000,.
SE-Nuclear,2045,2800000,140000,.
SE-Nuclear_EP,2022,2800000,140000,.
SI-Coal-SUBCRITICAL,2025,1000000,35000,.
SI-Coal-SUBCRITICAL,2035,1000000,35000,.
SI-Coal-SUBCRITICAL,2045,1000000,35000,.
SI-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SI-Coal-SUPERCRITICAL,2025,1200000,50000,.
SI-Coal-SUPERCRITICAL,2035,1200000,50000,.
SI-Coal-SUPERCRITICAL,2045,1200000,50000,.
SI-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SI-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SI-Coal-IGCC,2025,1571000,70000,.
SI-Coal-IGCC,2035,1500000,70000,.
SI-Coal-IGCC,2045,1500000,70000,.
SI-Coal-IGCC_EP,2022,1571000,70000,.
SI-Gas-CCGT,2025,700000,25000,.
SI-Gas-CCGT,2035,700000,25000,.
SI-Gas-CCGT,2045,700000,25000,.
SI-Gas-CCGT_EP,2022,700000,25000,.
SI-Gas-turbine,2025,400000,20000,.
SI-Gas-turbine,2035,400000,20000,.
SI-Gas-turbine,2045,400000,20000,.
SI-Gas-turbine_EP,2022,400000,20000,.
SI-Nuclear,2025,2800000,140000,.
SI-Nuclear,2035,2800000,140000,.
SI-Nuclear,2045,2800000,140000,.
SI-Nuclear_EP,2022,2800000,140000,.
AT-ERES_2030,2025,5729,4994,0
BE-ERES_2030,2025,5729,4994,0
BG-ERES_2030,2025,5729,4994,0
CZ-ERES_2030,2025,5729,4994,0
DE-ERES_2030,2025,5729,4994,0
DK-ERES_2030,2025,5729,4994,0
EE-ERES_2030,2025,5729,4994,0
ES-ERES_2030,2025,5729,4994,0
FR-ERES_2030,2025,5729,4994,0
GB-ERES_2030,2025,5729,4994,0
HR-ERES_2030,2025,5729,4994,0
HU-ERES_2030,2025,5729,4994,0
IT-ERES_2030,2025,5729,4994,0
LT-ERES_2030,2025,5729,4994,0
LU-ERES_2030,2025,5729,4994,0
LV-ERES_2030,2025,5729,4994,0
ME-ERES_2030,2025,5729,4994,0
NL-ERES_2030,2025,5729,4994,0
NO-ERES_2030,2025,5729,4994,0
PL-ERES_2030,2025,5729,4994,0
PT-ERES_2030,2025,5729,4994,0
RO-ERES_2030,2025,5729,4994,0
SE-ERES_2030,2025,5729,4994,0
SI-ERES_2030,2025,5729,4994,0
AT-DCERES_2030,2025,184031,7669,0
BE-DCERES_2030,2025,184031,7669,0
BG-DCERES_2030,2025,184031,7669,0
CZ-DCERES_2030,2025,184031,7669,0
DE-DCERES_2030,2025,184031,7669,0
DK-DCERES_2030,2025,184031,7669,0
EE-DCERES_2030,2025,184031,7669,0
ES-DCERES_2030,2025,184031,7669,0
FR-DCERES_2030,2025,184031,7669,0
GB-DCERES_2030,2025,184031,7669,0
HR-DCERES_2030,2025,184031,7669,0
HU-DCERES_2030,2025,184031,7669,0
IT-DCERES_2030,2025,184031,7669,0
LT-DCERES_2030,2025,184031,7669,0
LU-DCERES_2030,2025,184031,7669,0
LV-DCERES_2030,2025,184031,7669,0
ME-DCERES_2030,2025,184031,7669,0
NL-DCERES_2030,2025,184031,7669,0
NO-DCERES_2030,2025,184031,7669,0
PL-DCERES_2030,2025,184031,7669,0
PT-DCERES_2030,2025,184031,7669,0
RO-DCERES_2030,2025,184031,7669,0
SE-DCERES_2030,2025,184031,7669,0
SI-DCERES_2030,2025,184031,7669,0
AT-ERES_2040,2035,5729,4994,0
BE-ERES_2040,2035,5729,4994,0
BG-ERES_2040,2035,5729,4994,0
CZ-ERES_2040,2035,5729,4994,0
DE-ERES_2040,2035,5729,4994,0
DK-ERES_2040,2035,5729,4994,0
EE-ERES_2040,2035,5729,4994,0
ES-ERES_2040,2035,5729,4994,0
FR-ERES_2040,2035,5729,4994,0
GB-ERES_2040,2035,5729,4994,0
HR-ERES_2040,2035,5729,4994,0
HU-ERES_2040,2035,5729,4994,0
IT-ERES_2040,2035,5729,4994,0
LT-ERES_2040,2035,5729,4994,0
LU-ERES_2040,2035,5729,4994,0
LV-ERES_2040,2035,5729,4994,0
ME-ERES_2040,2035,5729,4994,0
NL-ERES_2040,2035,5729,4994,0
NO-ERES_2040,2035,5729,4994,0
PL-ERES_2040,2035,5729,4994,0
PT-ERES_2040,2035,5729,4994,0
RO-ERES_2040,2035,5729,4994,0
SE-ERES_2040,2035,5729,4994,0
SI-ERES_2040,2035,5729,4994,0
AT-ERES_2050,2045,5729,4994,0
BE-ERES_2050,2045,5729,4994,0
BG-ERES_2050,2045,5729,4994,0
CZ-ERES_2050,2045,5729,4994,0
DE-ERES_2050,2045,5729,4994,0
DK-ERES_2050,2045,5729,4994,0
EE-ERES_2050,2045,5729,4994,0
ES-ERES_2050,2045,5729,4994,0
FR-ERES_2050,2045,5729,4994,0
GB-ERES_2050,2045,5729,4994,0
HR-ERES_2050,2045,5729,4994,0
HU-ERES_2050,2045,5729,4994,0
IT-ERES_2050,2045,5729,4994,0
LT-ERES_2050,2045,5729,4994,0
LU-ERES_2050,2045,5729,4994,0
LV-ERES_2050,2045,5729,4994,0
ME-ERES_2050,2045,5729,4994,0
NL-ERES_2050,2045,5729,4994,0
NO-ERES_2050,2045,5729,4994,0
PL-ERES_2050,2045,5729,4994,0
PT-ERES_2050,2045,5729,4994,0
RO-ERES_2050,2045,5729,4994,0
SE-ERES_2050,2045,5729,4994,0
SI-ERES_2050,2045,5729,4994,0
AT-CAES,2025,0,11475,128175
AT-CAES,2035,0,11475,128175
AT-CAES,2045,0,11475,128175
BE-CAES,2025,0,11475,128175
BE-CAES,2035,0,11475,128175
BE-CAES,2045,0,11475,128175
BG-CAES,2025,0,11475,128175
BG-CAES,2035,0,11475,128175
BG-CAES,2045,0,11475,128175
CZ-CAES,2025,0,11475,128175
CZ-CAES,2035,0,11475,128175
CZ-CAES,2045,0,11475,128175
DE-CAES,2025,0,11475,128175
DE-CAES,2035,0,11475,128175
DE-CAES,2045,0,11475,128175
DK-CAES,2025,0,11475,128175
DK-CAES,2035,0,11475,128175
DK-CAES,2045,0,11475,128175
EE-CAES,2025,0,11475,128175
EE-CAES,2035,0,11475,128175
EE-CAES,2045,0,11475,128175
ES-CAES,2025,0,11475,128175
ES-CAES,2035,0,11475,128175
ES-CAES,2045,0,11475,128175
FR-CAES,2025,0,11475,128175
FR-CAES,2035,0,11475,128175
FR-CAES,2045,0,11475,128175
GB-CAES,2025,0,11475,128175
GB-CAES,2035,0,11475,128175
GB-CAES,2045,0,11475,128175
HR-CAES,2025,0,11475,128175
HR-CAES,2035,0,11475,128175
HR-CAES,2045,0,11475,128175
HU-CAES,2025,0,11475,128175
HU-CAES,2035,0,11475,128175
HU-CAES,2045,0,11475,128175
IT-CAES,2025,0,11475,128175
IT-CAES,2035,0,11475,128175
IT-CAES,2045,0,11475,128175
LT-CAES,2025,0,11475,128175
LT-CAES,2035,0,11475,128175
LT-CAES,2045,0,11475,128175
LU-CAES,2025,0,11475,128175
LU-CAES,2035,0,11475,128175
LU-CAES,2045,0,11475,128175
LV-CAES,2025,0,11475,128175
LV-CAES,2035,0,11475,128175
LV-CAES,2045,0,11475,128175
ME-CAES,2025,0,11475,128175
ME-CAES,2035,0,11475,128175
ME-CAES,2045,0,11475,128175
NL-CAES,2025,0,11475,128175
NL-CAES,2035,0,11475,128175
NL-CAES,2045,0,11475,128175
NO-CAES,2025,0,11475,128175
NO-CAES,2035,0,11475,128175
NO-CAES,2045,0,11475,128175
PL-CAES,2025,0,11475,128175
PL-CAES,2035,0,11475,128175
PL-CAES,2045,0,11475,128175
PT-CAES,2025,0,11475,128175
PT-CAES,2035,0,11475,128175
PT-CAES,2045,0,11475,128175
RO-CAES,2025,0,11475,128175
RO-CAES,2035,0,11475,128175
RO-CAES,2045,0,11475,128175
SE-CAES,2025,0,11475,128175
SE-CAES,2035,0,11475,128175
SE-CAES,2045,0,11475,128175
SI-CAES,2025,0,11475,128175
SI-CAES,2035,0,11475,128175
SI-CAES,2045,0,11475,128175
AT-H2,2025,0,15975,97675
AT-H2,2035,0,9625,49450
AT-H2,2045,0,7688,38563
BE-H2,2025,0,15975,97675
BE-H2,2035,0,9625,49450
BE-H2,2045,0,7688,38563
BG-H2,2025,0,15975,97675
BG-H2,2035,0,9625,49450
BG-H2,2045,0,7688,38563
CZ-H2,2025,0,15975,97675
CZ-H2,2035,0,9625,49450
CZ-H2,2045,0,7688,38563
DE-H2,2025,0,15975,97675
DE-H2,2035,0,9625,49450
DE-H2,2045,0,7688,38563
DK-H2,2025,0,15975,97675
DK-H2,2035,0,9625,49450
DK-H2,2045,0,7688,38563
EE-H2,2025,0,15975,97675
EE-H2,2035,0,9625,49450
EE-H2,2045,0,7688,38563
ES-H2,2025,0,15975,97675
ES-H2,2035,0,9625,49450
ES-H2,2045,0,7688,38563
FR-H2,2025,0,15975,97675
FR-H2,2035,0,9625,49450
FR-H2,2045,0,7688,38563
GB-H2,2025,0,15975,97675
GB-H2,2035,0,9625,49450
GB-H2,2045,0,7688,38563
HR-H2,2025,0,15975,97675
HR-H2,2035,0,9625,49450
HR-H2,2045,0,7688,38563
HU-H2,2025,0,15975,97675
HU-H2,2035,0,9625,49450
HU-H2,2045,0,7688,38563
IT-H2,2025,0,15975,97675
IT-H2,2035,0,9625,49450
IT-H2,2045,0,7688,38563
LT-H2,2025,0,15975,97675
LT-H2,2035,0,9625,49450
LT-H2,2045,0,7688,38563
LU-H2,2025,0,15975,97675
LU-H2,2035,0,9625,49450
LU-H2,2045,0,7688,38563
LV-H2,2025,0,15975,97675
LV-H2,2035,0,9625,49450
LV-H2,2045,0,7688,38563
ME-H2,2025,0,15975,97675
ME-H2,2035,0,9625,49450
ME-H2,2045,0,7688,38563
NL-H2,2025,0,15975,97675
NL-H2,2035,0,9625,49450
NL-H2,2045,0,7688,38563
NO-H2,2025,0,15975,97675
NO-H2,2035,0,9625,49450
NO-H2,2045,0,7688,38563
PL-H2,2025,0,15975,97675
PL-H2,2035,0,9625,49450
PL-H2,2045,0,7688,38563
PT-H2,2025,0,15975,97675
PT-H2,2035,0,9625,49450
PT-H2,2045,0,7688,38563
RO-H2,2025,0,15975,97675
RO-H2,2035,0,9625,49450
RO-H2,2045,0,7688,38563
SE-H2,2025,0,15975,97675
SE-H2,2035,0,9625,49450
SE-H2,2045,0,7688,38563
SI-H2,2025,0,15975,97675
SI-H2,2035,0,9625,49450
SI-H2,2045,0,7688,38563
